8.4 15389.1 40.5748
8.41 15404.5 40.5585
8.42 15421.3 40.6072
8.43 15438.3 40.5997
8.44 15458.2 40.6343
8.45 15473.7 40.7047
8.46 15489.6 40.7077
8.47 15508.3 40.7862
8.48 15527 40.8312
8.49 15545.1 40.927
8.5 15560.3 40.9694
8.51 15576.7 40.9157
8.52 15593 40.9393
8.53 15612.5 40.9808
8.54 15631.4 41.042
8.55 15648.9 41.0774
8.56 15668.9 41.1527
8.57 15685.7 41.2326
8.58 15703.7 41.3523
8.59 15719.6 41.3642
8.6 15737.4 41.3775
8.61 15754.9 41.3953
8.62 15774.8 41.4552
8.63 15793.9 41.4787
8.64 15811.3 41.4602
8.65 15826.8 41.542
8.66 15843.9 41.6152
8.67 15860.8 41.6412
8.68 15878.1 41.7451
8.69 15895.7 41.9026
8.7 15913.9 41.9404
8.71 15931 42.0284
8.72 15949.1 42.0347
8.73 15966.6 42.0478
8.74 15984.5 42.1709
8.75 16000.8 42.288
8.76 16016.3 42.2917
8.77 16034.3 42.3678
8.78 16051 42.4435
8.79 16066.8 42.4635
8.8 16085.1 42.4453
8.81 16101.9 42.5519
8.82 16118.9 42.6213
8.83 16133.1 42.6773
8.84 16146.7 42.6011
8.85 16159.3 42.6507
8.86 16171.6 42.6679
8.87 16183 42.7248
8.88 16195.4 42.7434
8.89 16206.9 42.8194
8.9 16219.4 42.9149
8.91 16232.4 42.9842
8.92 16242.7 43.0015
8.93 16256.5 43.0536
8.94 16271.6 43.0973
8.95 16286.6 43.125
8.96 16303.7 43.1839
8.97 16317.2 43.1078
8.98 16329.6 43.1452
8.99 16344.2 43.2969
9 16357.8 43.3302
9.01 16373.8 43.4182
9.02 16387.5 43.4801
9.03 16401.1 43.4704
9.04 16418.5 43.5195
9.05 16434.3 43.5709
9.06 16448 43.6192
9.07 16462.4 43.7159
9.08 16479 43.7267
9.09 16494.4 43.8084
9.1 16509.7 43.7779
9.11 16525.7 43.8159
9.12 16540.7 43.9412
9.13 16558.3 43.9677
9.14 16576.6 43.9865
9.15 16595 44.0219
9.16 16615.6 44.0901
9.17 16635.7 44.2088
9.18 16653.5 44.2724
9.19 16668.1 44.3732
9.2 16685 44.3975
9.21 16700.6 44.4206
9.22 16714.5 44.5441
9.23 16731.7 44.6021
9.24 16746.9 44.6353
9.25 16762.6 44.6867
9.26 16777 44.7717
9.27 16793.1 44.8156
9.28 16810 44.91
9.29 16827.1 44.8468
9.3 16845.3 44.9293
9.31 16863 44.9691
9.32 16879.3 44.9955
9.33 16895.8 45.0615
9.34 16913.2 45.0775
9.35 16930.3 45.1121
9.36 16946.6 45.2263
9.37 16960.9 45.242
9.38 16977 45.2837
9.39 16993.4 45.2622
9.4 17010 45.315
9.41 17027.4 45.4066
9.42 17043.8 45.5065
9.43 17061.2 45.5654
9.44 17078 45.6703
9.45 17095.9 45.647
9.46 17112.9 45.6489
9.47 17130.9 45.6652
9.48 17149.2 45.8205
9.49 17167 45.9127
9.5 17182.5 45.9093
9.51 17198.2 45.9565
9.52 17213 45.9981
